QNAME,ERROR,CHEMSC,CLASS,LENGTH,DB,NAME,SPECIE,MASS,PREC:mE531_POS_01.raw,PREC:mE531_POS_02.raw,PREC:mE531_POS_03.raw,PREC:mE531_POS_04.raw,PREC:mE531_POS_05.raw,SUMFA:mE531_POS_01.raw,SUMFA:mE531_POS_02.raw,SUMFA:mE531_POS_03.raw,SUMFA:mE531_POS_04.raw,SUMFA:mE531_POS_05.raw,MASSFRAG1,FRAG1:mE531_POS_01.raw,FRAG1:mE531_POS_02.raw,FRAG1:mE531_POS_03.raw,FRAG1:mE531_POS_04.raw,FRAG1:mE531_POS_05.raw,OH,MASSFRAG2,FRAG2:mE531_POS_01.raw,FRAG2:mE531_POS_02.raw,FRAG2:mE531_POS_03.raw,FRAG2:mE531_POS_04.raw,FRAG2:mE531_POS_05.raw,FA1,MASSFA1,FA1INTENS:mE531_POS_01.raw,FA1INTENS:mE531_POS_02.raw,FA1INTENS:mE531_POS_03.raw,FA1INTENS:mE531_POS_04.raw,FA1INTENS:mE531_POS_05.raw,FA2,MASSFA2,FA2INTENS:mE531_POS_01.raw,FA2INTENS:mE531_POS_02.raw,FA2INTENS:mE531_POS_03.raw,FA2INTENS:mE531_POS_04.raw,FA2INTENS:mE531_POS_05.raw,POS
SMPos2OHMS1MS2,-1.20ppm,H84 C43 N2 O6 P1 ,SM,38,3,SM 38:3;2,None,755.6052,0,0,0,3331.4,0,8955.6,119703.2,432280.2,1753064.1,2964.6,184.0734,8955.6,119703.2,432280.2,1753064.1,2964.6,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-1.68ppm,H86 C43 N2 O6 P1 ,SM,38,2,SM 38:2;2,None,757.6205,1848.2,16009.6,244935,30723.6,0,120167.9,529609.9,4295497.9,4999849.5,21846,184.0734,120167.9,529609.9,4295497.9,4999849.5,21846,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-2.41ppm,H90 C43 N2 O6 P1 ,SM,38,0,SM 38:0;2,None,761.6513,-1.7,0,0,-1.7,-1.7,556910.1,78699684.2,33930140.6,15492502.8,17607.3,184.0735,556910.1,78699684.2,33930140.6,15492502.8,17607.3,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-5.50ppm,H82 C45 N2 O6 P1 ,SM,40,6,SM 40:6;2,None,777.5862,0,0,5957.8,0,0,37449.2,467997.6,371080.8,613756.2,25894.6,184.0734,37449.2,467997.6,371080.8,613756.2,25894.6,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,4.54ppm,H86 C45 N2 O6 P1 ,SM,40,4,SM 40:4;2,None,781.6253,8363.1,0,0,36833.3,81383.5,97530.8,1215046.3,2352766.6,3444464.4,3913.3,184.0733,97530.8,1215046.3,2352766.6,3444464.4,3913.3,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.21ppm,H88 C45 N2 O6 P1 ,SM,40,3,SM 40:3;2,None,783.6373,0,0,81467.9,160672.3,0,916555.1,12986538.8,25311398.6,7383540,3809.3,184.0736,916555.1,12986538.8,25311398.6,7383540,3809.3,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.97ppm,H90 C45 N2 O6 P1 ,SM,40,2,SM 40:2;2,None,785.6523,122821.4,708531.9,3766657.4,886120.7,0,361212,1717445.6,11299653.9,12962236.1,3442,184.0734,361212,1717445.6,11299653.9,12962236.1,3442,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.43ppm,H92 C45 N2 O6 P1 ,SM,40,1,SM 40:1;2,None,787.6684,575230.4,1370579,5556697,1568455.9,0,747310.9,10525343.2,20615543.1,20951614.7,2720.6,184.0737,747310.9,10525343.2,20615543.1,20951614.7,2720.6,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,0.13ppm,H86 C47 N2 O6 P1 ,SM,42,6,SM 42:6;2,None,805.6219,0,0,27505,0,0,131121,2279130.1,1392401.4,1083591.7,5526.9,184.0735,131121,2279130.1,1392401.4,1083591.7,5526.9,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-5.80ppm,H88 C47 N2 O6 P1 ,SM,42,5,SM 42:5;2,None,807.6328,-1.8,0,207110.4,126282.5,-1.8,674336.1,16418931.8,11916699.3,3350434.2,78014.5,184.0735,674336.1,16418931.8,11916699.3,3350434.2,78014.5,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.72ppm,H90 C47 N2 O6 P1 ,SM,42,4,SM 42:4;2,None,809.6525,0,0,1184170,977162.5,0,285616.6,4254556.2,6458946.9,6327452.4,-1.8,184.0734,285616.6,4254556.2,6458946.9,6327452.4,-1.8,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.96ppm,H92 C47 N2 O6 P1 ,SM,42,3,SM 42:3;2,None,811.668,187518.1,51026.5,9685992.1,1480483.8,0,798833.8,12670622.3,36981925.7,4101011.8,5032,184.0733,798833.8,12670622.3,36981925.7,4101011.8,5032,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.54ppm,H94 C47 N2 O6 P1 ,SM,42,2,SM 42:2;2,None,813.684,1020012.7,7467979.4,18843333.5,5138579.9,0,713183.7,4631011.7,21584686.2,7202240.7,0,184.0735,713183.7,4631011.7,21584686.2,7202240.7,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,0.18ppm,H96 C47 N2 O6 P1 ,SM,42,1,SM 42:1;2,None,815.7002,785317.4,1090152.1,7738058.3,1364475.6,0,536213.7,2913273.5,6796698.2,1889023.2,0,184.0735,536213.7,2913273.5,6796698.2,1889023.2,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-1.39ppm,H90 C49 N2 O6 P1 ,SM,44,6,SM 44:6;2,None,833.6519,0,0,126082.9,4796.9,0,101080.4,5471220.5,1431990.7,810970.1,0,184.0734,101080.4,5471220.5,1431990.7,810970.1,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-2.71ppm,H92 C49 N2 O6 P1 ,SM,44,5,SM 44:5;2,None,835.6665,0,16626.6,567136.2,216201.3,0,134344.4,10940114.3,2410345.4,1718545.2,0,184.0735,134344.4,10940114.3,2410345.4,1718545.2,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-2.40ppm,H94 C49 N2 O6 P1 ,SM,44,4,SM 44:4;2,None,837.6824,2862.2,2672.3,66621.9,4926.7,0,37805.4,212829.4,1050848.3,938959.4,3453.4,184.0734,37805.4,212829.4,1050848.3,938959.4,3453.4,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.26ppm,H96 C49 N2 O6 P1 ,SM,44,3,SM 44:3;2,None,839.6998,0,0,189840,37010.9,0,55735.7,1513835.1,1074289.5,329097.9,3448.8,184.0734,55735.7,1513835.1,1074289.5,329097.9,3448.8,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-0.88ppm,H98 C49 N2 O6 P1 ,SM,44,2,SM 44:2;2,None,841.715,0,0,223215.8,236839.6,0,40065.1,154735.6,501249.3,403944.2,0,184.0734,40065.1,154735.6,501249.3,403944.2,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-3.73ppm,H100 C49 N2 O6 P1 ,SM,44,1,SM 44:1;2,None,843.7282,-1.8,0,-1.8,-1.8,0,41063.6,810914.1,536192.8,207102.1,0,184.0734,41063.6,810914.1,536192.8,207102.1,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,5.73ppm,H100 C51 N2 O6 P1 ,SM,46,3,SM 46:3;2,None,867.7363,0,0,0,0,3235.2,24623.4,262189.9,239396.3,68658.9,0,184.0735,24623.4,262189.9,239396.3,68658.9,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,1.00ppm,H102 C51 N2 O6 P1 ,SM,46,2,SM 46:2;2,None,869.7479,-1.8,39318.8,2611.4,-1.8,119584.2,12712.5,108724,125366.4,57617.7,0,184.0734,12712.5,108724,125366.4,57617.7,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-5.81ppm,H104 C51 N2 O6 P1 ,SM,46,1,SM 46:1;2,None,871.7576,-1.8,0,0,-1.8,0,25787.8,465934.8,244533.7,48010.9,0,184.0735,25787.8,465934.8,244533.7,48010.9,0,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,2.58ppm,H98 C53 N2 O6 P1 ,SM,48,6,SM 48:6;2,None,889.718,0,0,0,2503.1,40632.2,18597.2,111829,83884.4,71672.1,5540.9,184.0735,18597.2,111829,83884.4,71672.1,5540.9,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-3.60ppm,H102 C53 N2 O6 P1 ,SM,48,4,SM 48:4;2,None,893.7438,0,0,0,-1.9,0,39619.6,154000.3,122892.5,57039.7,36743.9,184.0733,39619.6,154000.3,122892.5,57039.7,36743.9,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-4.95ppm,H104 C53 N2 O6 P1 ,SM,48,3,SM 48:3;2,None,895.7582,-1.9,0,0,-1.9,0,7085.6,66891.7,101504.6,26150,3085.8,184.0734,7085.6,66891.7,101504.6,26150,3085.8,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
SMPos2OHMS1MS2,-5.56ppm,H108 C53 N2 O6 P1 ,SM,48,1,SM 48:1;2,None,899.7889,-1.9,0,-1.9,104318,0,12001,110143.9,76084.2,45938.3,4364.8,184.0737,12001,110143.9,76084.2,45938.3,4364.8,2,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,
