NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH_GROUP,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,PREC_06,PREC_07,PREC_08,PREC_09,PREC_10,PREC_11,PREC_12,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,FRAG1_06,FRAG1_07,FRAG1_08,FRAG1_09,FRAG1_10,FRAG1_11,FRAG1_12,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FRAG2_06,FRAG2_07,FRAG2_08,FRAG2_09,FRAG2_10,FRAG2_11,FRAG2_12,MASSFRAG2,FA1,MASSFA1,FA1_01,FA1_02,FA1_03,FA1_04,FA1_05,FA1_06,FA1_07,FA1_08,FA1_09,FA1_10,FA1_11,FA1_12,FA2,MASSFA2,FA2_01,FA2_02,FA2_03,FA2_04,FA2_05,FA2_06,FA2_07,FA2_08,FA2_09,FA2_10,FA2_11,FA2_12,FA3,MASSFA3,FA3_01,FA3_02,FA3_03,FA3_04,FA3_05,FA3_06,FA3_07,FA3_08,FA3_09,FA3_10,FA3_11,FA3_12,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,NLS_06,NLS_07,NLS_08,NLS_09,NLS_10,NLS_11,NLS_12,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL
LPA 16:1,3.1,407.2217,LPA 16:1,0,16,1,0,0,0,1462.8,0,0,0,0,0,0,0,0,0,,13896.6,4793.4,52134.6,7716.1,6563.3,2017.1,2306.3,2601.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:01,253.2173,0,0,1879.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPA 16:1
LPA 16:0,1.9,409.2368,LPA 16:0,0,16,0,0,30823.3,25853,15967.5,25885.5,10959.1,16709.5,11488.5,15948.4,1547,572.6,267.4,863.1,,4456.5,3930.9,17891.4,3857.3,4566.7,2596.7,1765.3,2635.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:00,255.2332,9347.7,5809.8,18279.9,7827.6,10886.3,3360.4,4148.6,4770.8,3623,4591.3,4103.7,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPA 16:0
LPA 18:2,2.8,433.2373,LPA 18:2,0,18,2,0,0,0,8313.7,0,0,0,0,0,0,0,0,0,,7918.9,5454.3,14322.8,2991.1,3030.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:02,279.2335,0,0,2861.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPA 18:2
LPA 18:1,2.4,435.2528,LPA 18:1,0,18,1,0,0,69028.7,53264.8,0,83516.9,84213.3,0,0,0,0,0,0,,6614.7,5987.3,21248,6433.7,16982.8,11278.9,8603.4,10264.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:01,281.2487,0,1738,8327.9,0,2635.3,1994.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPA 18:1
LPA 18:0,1.7,437.2681,LPA 18:0,0,18,0,0,44570.1,30921.7,34843.2,32672.4,3773.7,7564.8,1769.2,7505,574.5,0,634,624.1,,6076.9,5002.4,23443,3639.6,2003.1,917.9,0,637.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:00,283.2643,15920.8,12457.7,21505.9,9255.2,11334.8,3817.9,4365.1,6574,3987.2,5193.4,4404.6,5663.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPA 18:0
LPCO- 16:1,3.4,554.3482,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 16:0,2.6,556.3635,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 18:3,3.8,578.3485,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 18:2,4.3,580.3645,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 18:1,3.1,582.3795,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 20:4,5.4,604.3652,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 20:3,4.5,606.3804,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 20:1,4.3,610.4115,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 22:5,3,630.3795,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPCO- 22:4,3.4,632.3955,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0
LPC 14:0,2.8,542.3115,LPC 14:0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14:00,227.2018,0,0,0,0,4949.5,0,0,2439.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 14:0
LPC 16:1,2.2,568.3269,LPC 16:1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:01,253.2174,0,0,3734.5,0,4228.7,1780.4,2723.5,396.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 16:1
LPC 16:0,3.6,570.3433,LPC 16:0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:00,255.2332,9087.8,8678.8,56036.1,6311.1,13836.9,2089.5,4929.4,2376.9,1242.7,2466.3,1512.5,4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 16:0
LPC 18:3,2.9,592.3273,LPC 18:3,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:03,277.2171,0,2690.6,1769.5,2412.6,2868.6,3016.5,0,3665.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 18:3
LPC 18:2,3,594.343,LPC 18:2,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:02,279.233,7103.4,5475.7,24914.1,5362.4,17683.2,5881,6991.2,7308.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 18:2
LPC 18:1,3.5,596.359,LPC 18:1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:01,281.2487,8859.6,7462.1,29890.5,3246.5,11481.1,1868.6,8595.9,7373.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 18:1
LPC 18:0,3.8,598.3748,LPC 18:0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:00,283.2644,15108.2,15252.9,91565.4,12015.6,6782.2,709,1828.4,859.9,901.7,1953,1984.9,2071.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 18:0
LPC 20:3,2.7,620.3586,LPC 20:3,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:03,305.248,1816,0,5995.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,LPC 20:3
LPEO- 14:0,-1.4,410.2671,LPEO- 14:0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.0376,30145.9,26457.9,137173.3,28583.2,46187.4,17294.7,22841.6,14778.6,24515.9,17764.6,19785.4,21985.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPEO- 14:0
LPEO- 16:1,2.7,436.2845,LPEO- 16:1,0,16,1,0,178757,146777,110788.7,138540.7,136094.2,170511.9,142790.7,165544.1,271.4,0,0,0,196.0375,5005,2619.2,14307.2,3112.8,6301.8,3271,2943.5,3135.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPEO- 16:1
LPEO- 18:2,3,462.3004,LPEO- 18:2,0,18,2,0,70228,54800.6,33796.4,51745.8,71633.6,89320.2,73369.9,88063.1,0,0,0,0,196.0382,1794.4,0,4030.6,0,2161.3,0,0,3007.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPEO- 18:2
LPEO- 18:1,2.7,464.3159,LPEO- 18:1,0,18,1,0,152231.9,135627.5,114728,122261.8,61243.1,69746.9,56314.2,72272.8,305.3,0,0,0,196.0375,2976.2,2879.5,11570.7,2467.1,3646,3029.1,1596.2,1710.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPEO- 18:1
LPEO- 18:0,1.3,466.3309,LPEO- 18:0,0,18,0,0,0,0,0,-1.3,0,0,-1.3,0,0,0,0,0,196.0354,0,0,0,0,0,0,0,0,0,0,0,2455.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPEO- 18:0
LPEO- 20:4,2.4,486.3002,LPEO- 20:4,0,20,4,0,13860.4,17555.5,4656.3,12215.5,440.6,2635,741.8,0,898.4,0,0,0,196.0382,0,0,2332.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPEO- 20:4
LPEO- 22:6,3.9,510.301,LPEO- 22:6,0,22,6,0,0,0,0,0,0,0,0,0,0,0,391.7,0,196.039,0,0,-1.3,0,0,0,0,0,0,0,0,2033.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPEO- 22:6
LPE 16:1,2.5,450.2637,LPE 16:1,0,16,1,0,21083.1,19569.1,0,13640.8,154214.1,134649.8,155189.8,139761.9,0,0,0,0,196.0364,0,0,1706.7,0,2968.4,0,0,2638.6,0,0,0,1984.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16:01,253.2173,1943.3,2748.4,4029.6,3044.7,32670.1,7368,13884.3,9210.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 16:1
LPE 16:0,3.2,452.2797,LPE 16:0,0,16,0,0,94104,72378.1,34220.2,71361.2,84171.3,91473.9,83987.8,96289.5,278.1,0,0,918.1,196.0377,0,0,1793.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:00,255.2332,-1.3,2448,-1.3,4044.7,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 16:0
LPE 18:2,2.4,476.2794,LPE 18:2,0,18,2,0,2075475.5,1332527.4,260357.7,1344710.4,472012.3,397901.5,489172.7,402836.5,0,0,0,0,196.0376,13514,8919.7,4327.1,8220.4,2998.3,2010.4,2099.5,1892.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:02,279.2332,239750.1,197566.5,218975.7,139687.1,99528.8,38903.4,48341.4,30433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 18:2
LPE 18:1,2.6,478.2952,LPE 18:1,0,18,1,0,958626.2,628624.4,155409.7,623206.4,775377.9,699766,787065.7,715907.2,0,0,0,0,196.0377,1908,2433.4,2401,3235.5,8238.5,1825.1,4004.2,3346.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:01,281.2489,106752.6,103387.3,130712.4,84906.9,186892.3,59098.5,73708.5,56282.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 18:1
LPE 18:0,2.6,480.3108,LPE 18:0,0,18,0,0,222270.5,190584.6,152935.8,179079.7,112125.2,137600.2,116518.8,134302.7,0,0,0,0,196.0377,0,1574.4,4231.2,0,1345.6,0,0,3581.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:00,283.2639,22353.8,23566.9,84403.2,21631.6,21526.3,11810,8960.3,9504.9,-1.3,-1.3,-1.3,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 18:0
LPE 20:4,2.9,500.2797,LPE 20:4,0,20,4,0,270365.6,174188.1,27615.8,182710.7,545980.7,435629.1,558462.4,454089,0,0,0,0,196.037,1942.9,1876.3,4846.8,2066.1,7840,2791.1,2898.1,3480.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:04,303.2332,18350.2,17466.5,18449.2,15609,82301.8,25218.6,41864,16483.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 20:4
LPE 22:5,3.2,526.2956,LPE 22:5,0,22,5,0,143720.4,87544.8,8023.5,90947.8,320930.6,262142.8,334671,270184.7,0,0,0,0,196.0377,0,0,1747.4,0,3598.9,2308.4,2104.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:05,329.2487,7679.3,7662.3,5651,4860.9,39052.9,13813.9,16234.2,9529.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 22:5
LPE 22:4,2.9,528.3111,LPE 22:4,0,22,4,0,113192.8,79516.5,4582.8,74415.6,29568.7,20398,28625.2,0,0,0,0,0,196.0379,0,0,1891.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:04,331.2642,10996.2,7073.6,8621.8,5990.2,4652.5,2908.5,2631.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPE 22:4
LPGO- 14:0,0,441.2623,LPGO- 14:0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.995,-1.3,0,-1.3,-1.3,-1.3,-1.3,0,-1.3,-1.3,-1.3,-1.3,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPGO- 14:0
LPGO- 18:2,4,493.2955,LPGO- 18:2,0,18,2,0,3551,3021.2,1000.3,697.2,1688.1,1560.1,3428.5,390,1708.4,1301.7,3855,971.3,152.9946,0,0,997.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPGO- 18:2
LPGO- 18:1,5.9,495.3122,LPGO- 18:1,0,18,1,0,4246.8,1319.1,1005.5,745.4,382.9,0,485.4,0,356.9,0,0,0,152.995,75925.1,85557.2,263411,78270,93856.5,69497.4,56092.5,56740.3,52904.7,43357,51965.9,53724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPGO- 18:1
LPGO- 22:5,-3.5,543.3073,LPGO- 22:5,0,22,5,0,0,0,0,0,0,0,0,0,279.6,0,0,0,152.9952,-1.4,0,-1.4,0,-1.4,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPGO- 22:5
LPG 14:0,1.5,455.2422,LPG 14:0,0,14,0,0,636,1102.5,1895,1606.2,3445.6,7582.8,4747.1,6906.7,1274.5,0,1699.9,294.8,,338.5,0,-1.3,0,126.1,56.7,0,0,0,0,486.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14:00,227.2019,0,0,2688.9,1619.5,3630.8,2429.3,2203,2051.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 14:0
LPG 16:1,3.4,481.2588,LPG 16:1,0,16,1,0,19546.4,25301.8,9985.4,21659.8,49528.5,70594,44629.2,71936.7,0,0,0,0,,2786,2789.3,25007.2,1911.9,4015.6,2111.5,0,3337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:01,253.2174,2119.5,2383.4,11909.5,2297.2,11544,8479.7,4216.2,4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 16:1
LPG 16:0,2.4,483.274,LPG 16:0,0,16,0,0,106451.6,112040.8,76693.4,103237.9,102937.2,132521.3,104869.9,135240.3,2157.2,253.5,738.8,412.3,,2054.6,0,11581.2,2119,5993.2,2107.5,0,1616.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:00,255.233,19188.6,23052.1,101505.2,19423.8,91325.6,31714.5,44699.4,30784.3,10753.1,7120.8,6791.7,6994.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 16:0
LPG 18:2,2.2,507.2739,LPG 18:2,0,18,2,0,283911.2,299371.6,221494.2,291537,71235,97546,69360.2,93941.6,0,0,0,0,,4453.9,3226,14483.3,4636.7,2690.1,1835.7,504.5,2103.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:02,279.233,27442.1,38570.9,106910.6,30637.6,14488.5,6218,4329.9,5904.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 18:2
LPG 18:1,2.1,509.2896,LPG 18:1,0,18,1,0,440381.6,458745.4,338454.1,443975,889983,1167633.6,858130.6,1166899,0,0,0,0,,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,18:01,281.2487,40119.9,54832,168032.1,46657.7,149446,86513.6,75502,68107.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 18:1
LPG 18:0,3.1,511.3057,LPG 18:0,0,18,0,0,155868.7,151668.1,110779.1,154169.7,48422.1,67324.7,46962.4,64024.5,287.3,436.2,1127.5,0,,-1.3,-1.3,-1.3,1198,-1.3,126.9,-1.3,701.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:00,283.2646,23533.8,27869.6,102888,26307.3,78012.5,26125.7,34734.1,23684.1,11892.5,7532.9,6977.2,5113.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 18:0
LPG 20:4,1.9,531.2738,LPG 20:4,0,20,4,0,0,43995.9,26009.7,42483.6,13588.2,0,15322.1,0,0,0,0,0,,420.3,-1.3,10376.9,-1.3,3789.5,-1.3,-1.3,-1.3,-1.3,-1.3,1725.8,1322.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20:04,303.233,0,2872,14882.5,3738.2,3382.9,0,2276.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,LPG 20:4
