NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH_GROUP,PREC_01,PREC_02,PREC_03,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FA1,MASSFA1,FA1_01,FA1_02,FA1_03,FA2,MASSFA2,FA2_01,FA2_02,FA2_03,FA3,MASSFA3,FA3_01,FA3_02,FA3_03,MASSNLS,NLS_01,NLS_02,NLS_03,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL,PMOL_PREC_01,PMOL_PREC_02,PMOL_BLNK_PREC_03,SUBT_PMOL_PREC_01,SUBT_PMOL_PREC_02,LOQ_SUBT_PMOL_PREC_01,LOQ_SUBT_PMOL_PREC_02,MOL_PCT_SPECIES_SUBT_PMOL_PREC_01,MOL_PCT_SPECIES_SUBT_PMOL_PREC_02,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_PREC_01,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_PREC_02,CLASS_PMOL_SUBT_PMOL_PREC_01,CLASS_PMOL_SUBT_PMOL_PREC_02,MOL_PCT_CLASS_SUBT_PMOL_PREC_01,MOL_PCT_CLASS_SUBT_PMOL_PREC_02
PS 38:3,1.5,812.5459,PS 18:1-20:2,0,38,3,0,1642461.6,1895923.7,0,0,354210.3,760735.5,0,0,0,0,0,18:1,281.2483,25816.8,31029.2,0,20:2,307.2642,29677.2,24997.4,0,0,0,0,0,0, 87.0339,313248.9,567845.8,0,PREC,PS 18:0-20:3,PS 18:1-20:2|PS 18:0-20:3|PS 18:2-20:1|PS 16:0-22:3|PS 16:1-22:2,4.80607009871987,5.79270065900732,0,4.80607009871987,5.79270065900732,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 38:1,1.4,816.5771,PS 18:1-20:0,0,38,1,0,2347707.5,2172342.6,0,0,46794.4,106586.6,-1.7,0,0,0,0,18:1,281.2486,914350.4,1514362.9,1955.4,20:0,311.2954,81902.0,181024.2,0,0,0,0,0,0, 87.0341,92397.6,100071.4,0,PREC,PS 16:1-22:0,PS 18:1-20:0|PS 18:0-20:1|PS 22:1-16:0|PS 22:0-16:1,6.86971726845265,6.63725571372397,0,6.86971726845265,6.63725571372397,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 40:7,1.3,832.5145,PS 18:1-22:6,0,40,7,0,0,149900,0,0,47377,72535.8,2875.5,0,0,0,0,18:1,281.2481,544329.4,835296.3,341.6,22:6,327.2330,0,11665.6,0,0,0,0,0,0, 87.0332,29744.4,39869.3,0,PREC,PS 18:1-22:6,PS 18:1-22:6|PS 22:5-18:2,0,0.45799618876287,0,0,0.45799618876287,0,0,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 40:6,1.2,834.5301,PS 20:3-20:3,0,40,6,0,2425860.6,3519588.9,0,0,834768.2,1495595.8,8265.3,0,0,0,0,20:3,305.2479,0,4012.6,0,20:3,305.2479,0,4012.6,0,0,0,0,0,0, 87.0333,500131.7,851988.5,0,PREC,PS 18:0-22:6,PS 20:3-20:3|PS 22:6-18:0|PS 22:5-18:1,7.09840406212397,10.7535577198939,0,7.09840406212397,10.7535577198939,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 40:5,0.5,836.5452,PS 20:4-20:1,0,40,5,0,2138736.9,2973436,0,0,448558.5,1206889.8,1274,0,0,0,0,20:4,303.2330,3420.9,6503.3,0,20:1,309.2800,5107.7,4041.4,0,0,0,0,0,0, 87.0337,234040.5,859312.3,0,PREC,PS 18:0-22:5,PS 20:4-20:1|PS 22:5-18:0|PS 22:4-18:1,6.25824035345412,9.08487228505878,0,6.25824035345412,9.08487228505878,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 40:4,1.6,838.5617,PS 20:1-20:3,0,40,4,0,1376839.5,1424354.2,0,0,202426.7,553617.5,1328.6,0,0,0,0,20:1,309.2800,4561.3,6774.5,0,20:3,305.2483,2396.9,2889.9,0,0,0,0,0,0, 87.0350,203141.1,355950.2,0,PREC,PS 18:0-22:4,PS 20:1-20:3|PS 24:3-16:1|PS 24:4-16:0|PS 22:3-18:1|PS 22:4-18:0|PS 20:4-20:0,4.0288230493099,4.351893229142,0,4.0288230493099,4.351893229142,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 40:2,1.4,842.5929,PS 22:1-18:1,0,40,2,0,878557.1,693850.1,0,0,113499.3,82054.7,601.1,0,0,0,0,22:1,337.3111,182143.6,146485.3,0,18:1,281.2483,246952.4,383201.4,0,0,0,0,0,0, 87.0345,41141.0,70483.2,0,PREC,PS 18:0-22:2,PS 22:1-18:1|PS 22:2-18:0|PS 16:1-24:1|PS 18:2-22:0,2.57077974202139,2.11995131002492,0,2.57077974202139,2.11995131002492,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 40:1,0.9,844.6081,PS 24:0-16:1,0,40,1,0,3021514.4,2686553.1,0,0,50678,179235.2,-1.7,0,0,0,0,24:0,367.3578,22141.4,28643.6,0,16:1,253.2170,30564.2,34496.2,0,0,0,0,0,0, 87.0335,28169.6,107416.2,0,PREC,PS 18:0-22:1,PS 24:0-16:1|PS 18:1-22:0|PS 18:0-22:1,8.84136957033972,8.20834610212857,0,8.84136957033972,8.20834610212857,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 42:5,-5.2,864.5715,PS 18:0-24:5,0,42,5,0,326336.3,308574.4,0,0,-1.8,-1.8,2502.4,0,0,0,0,18:0,283.2639,-1.8,-1.8,-1.8,24:5,357.2807,4480.9,2363.4,0,0,0,0,0,0, 87.0283,35043.6,36732.4,0,PREC,none,PS 18:0-24:5|PS 20:4-22:1|PS 22:4-20:1|PS 18:1-24:4|PS 22:5-20:0,0.95490520664646,0.942801195128681,0,0.95490520664646,0.942801195128681,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 42:4,1.4,866.5929,PS 20:4-22:0,0,42,4,0,1029075.3,1029953,0,0,70447.6,99251.3,26126.2,0,0,0,0,20:4,303.2327,282316.1,347464.8,0,22:0,339.3258,3694.5,3480.2,0,0,0,0,0,0, 87.0343,17082.1,16433.2,0,PREC,none,PS 20:4-22:0|PS 22:1-20:3|PS 18:0-24:4|PS 24:3-18:1|PS 22:4-20:0,3.01121683980994,3.14686156507594,0,3.01121683980994,3.14686156507594,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 42:3,1.6,868.6087,PS 22:0-20:3,0,42,3,0,759282.2,1126047.1,0,0,28359.8,24491.2,-1.8,0,0,0,0,22:0,339.3266,9464.3,17192.7,0,20:3,305.2486,160350.2,190460.8,0,0,0,0,0,0, 87.0350,19526.5,16886.9,0,PREC,none,PS 22:0-20:3|PS 18:2-24:1|PS 18:1-24:2,2.22176486677694,3.44046217590048,0,2.22176486677694,3.44046217590048,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 42:2,1.8,870.6245,PS 24:0-18:2,0,42,2,0,360088.3,371303.4,0,0,79994.1,55893.7,-1.8,0,0,0,0,24:0,367.3576,13757.3,15276.3,0,18:2,279.2322,19731.1,13831.4,0,0,0,0,0,0, 87.0342,52670.0,45211.5,0,PREC,PS 18:1-24:1,PS 24:0-18:2|PS 18:1-24:1,1.05366823280914,1.13445992044493,0,1.05366823280914,1.13445992044493,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 42:1,1.6,872.64,PS 18:0-24:1,0,42,1,0,400646.4,363170.8,0,0,61392.5,96053.5,6077.6,0,0,0,0,18:0,283.2644,6388.9,22553.6,-1.8,24:1,365.3427,-1.8,3998.3,0,0,0,0,0,0, 87.0343,62916.2,92203.0,0,PREC,PS 18:1-24:0,PS 18:0-24:1|PS 24:0-18:1,1.17234685011799,1.10961202314851,0,1.17234685011799,1.10961202314851,1,1,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
PS 44:6,2.4,890.5938,PS 22:6-22:0,0,44,6,0,152304.3,161061.6,0,0,19192,41636,2884.1,0,0,0,0,22:6,327.2327,18851.5,27134.7,0,22:0,339.3266,13346.4,36173.4,0,0,0,0,0,0, 87.0346,19037.6,18853.1,0,PREC,none,PS 22:6-22:0|PS 22:5-22:1,0.445663473737505,0.492098725524015,0,0.445663473737505,0.492098725524015,0,0,0,0,NA,NA,97.6062059885911,101.83026276271,3.0317211185504,3.28197964115378
SHexCer 42:1;2,3.55ppm,890.6428,0,0,42,1,2,419,0,0,96.9586,3455.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.00230146816091821,0,0,0.00230146816091821,0,0,0,0,0,NA,NA,0.00230146816091821,0,7.14853072758782e-05,0
Chol :,-0.38ppm,404.3885,0,0,0,0,0,812540.5,548507.9,4162.3,369.3526,709808.7,499098.6,933.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,1296.18144040455,1148.61142522092,8.84631120320927,1287.33512920134,1139.76511401771,1,1,0,0,NA,NA,1287.33512920134,1139.76511401771,39.9855834813177,36.7345207447828
Cer 32:1;2,0.09ppm,510.4881,Cer 16:1/16:0,0,32,1,2,47607.9,44209.6,3135.3,236.2374,27666.4,30535.6,0,254.2479,4136.7,4275.9,1541.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 16:1/16:0|Cer 18:1/14:0,0.270364096154141,0.331001167798558,0.00947120538178824,0.260892890772353,0.32152996241677,0,0,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 34:2;2,0.00ppm,536.5037,Cer 18:2/16:0,0,34,2,2,91522.2,111182.4,708.2,262.2531,112591.3,172692.4,0,280.2638,16146.1,23007.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:2/16:0|Cer 18:1/16:1,0.519752328521916,0.832432418267671,0.00213935114706166,0.517612977374854,0.83029306712061,0,1,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 34:1;2,-0.03ppm,538.5194,Cer 16:1/18:0,0,34,1,2,731559.1,754698.9,4533.1,236.2374,2830.4,3706.8,0,254.2476,1594.9,0,1357.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 16:1/18:0|Cer 18:1/16:0|Cer 18:0/16:1,4.15450618184874,5.65049711456986,0.0136937202552178,4.14081246159353,5.63680339431464,1,1,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 36:2;2,0.04ppm,564.535,Cer 18:2/18:0,0,36,2,2,18197.9,22922.6,531.8,262.2532,9610.1,19993.7,0,280.2638,5212.1,4537.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:2/18:0|Cer 18:1/18:1,0.103345427658087,0.17162352450552,0.00160647689919146,0.101738950758896,0.170017047606328,0,0,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 36:1;2,-0.06ppm,566.5506,Cer 18:1/18:0,0,36,1,2,44810.8,53068.4,4320.9,264.2687,25226.5,43423.5,1466.7,282.2793,16425.8,16380.6,2597.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/18:0,0.254479433874294,0.397327783404532,0.0130527003266573,0.241426733547636,0.384275083077875,0,0,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 38:1;2,-0.23ppm,594.5818,Cer 18:1/20:0,0,38,1,2,10487,18502.9,7621.4,264.2683,5935.2,8285.1,1277.2,282.2796,975.1,1031.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/20:0,0.0595554157265596,0.138532841456606,0.0230229466707367,0.0365324690558229,0.115509894785869,0,0,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 40:2;2,-0.63ppm,620.5972,Cer 16:1/24:1,0,40,2,2,41584.1,66815.9,0,236.2375,12739.3,13241.1,0,254.2475,1755.9,2032.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 16:1/24:1|Cer 18:1/22:1|Cer 18:2/22:0|Cer 18:0/22:2,0.236155083733654,0.500256526354269,0,0.236155083733654,0.500256526354269,0,0,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 40:1;2,-0.12ppm,622.6132,Cer 16:1/24:0,0,40,1,2,210539.2,232085.4,0,236.2374,15888.0,23403.5,0,254.2480,1724.5,3426.2,1550.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 16:1/24:0|Cer 18:1/22:0,1.19564695172473,1.7376438246217,0,1.19564695172473,1.7376438246217,1,1,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 42:2;2,-0.37ppm,648.6287,Cer 18:1/24:1,0,42,2,2,957409.4,906067.7,4873.7,264.2686,468268.0,392836.7,-1.6,282.2793,61889.2,58141.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/24:1|Cer 18:2/24:0,5.43710449485229,6.78380864799849,0.0147226146363095,5.42238188021598,6.76908603336218,1,1,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 42:1;2,0.11ppm,650.6446,Cer 18:1/24:0,0,42,1,2,965440.6,789456.4,12226.9,264.2686,359247.7,379475.8,1081.3,282.2794,65541.3,63309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/24:0,5.48271348262603,5.91072957742314,0.0369353749505906,5.44577810767544,5.87379420247255,1,1,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 44:2;2,0.86ppm,676.6608,Cer 18:1/26:1,0,44,2,2,41413,17911,0,264.2687,37177.7,20222.6,0,282.2791,5800.9,4558.3,22000.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/26:1,0.235183411031183,0.13410123404057,0,0.235183411031183,0.13410123404057,0,0,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
Cer 44:1;2,0.35ppm,678.6761,Cer 18:1/26:0,0,44,1,2,8979.5,3624.7,0,264.2688,18048.3,13984.1,2254.4,282.2788,1312.6,929.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/26:0,0.0509943602094633,0.0271384480501845,0,0.0509943602094633,0.0271384480501845,0,0,0,0,NA,NA,17.8851562776935,22.5004487182235,0.555526213179474,0.725187312755089
DAG 28:0,-0.53ppm,530.4776,DAG 14:0-14:0,0,28,0,0,11631.6,13756.6,28152.7,0,0,0,0,0,0,0,0, 14:0,245.2354,8561.4,10230.9,2752.8,14:0,245.2354,8561.4,10230.9,2752.8,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-14:0,0.0489546072659183,0.071955650555375,0.0657859670141305,0,0.00616968354124449,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 30:1,-0.15ppm,556.4935,DAG 14:0-16:1,0,30,1,0,30357.5,29601.2,0,0,0,0,0,0,0,0,0, 14:0,245.2353,18112.5,19334.0,0,16:1,271.2511,21903.3,24794.7,2273.1,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-16:1|DAG 16:0-14:1,0.127767417214752,0.154832851374596,0,0.127767417214752,0.154832851374596,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 30:0,-0.05ppm,558.5092,DAG 14:0-16:0,0,30,0,0,135253.7,110924.2,26636.4,0,0,0,0,0,0,0,0, 14:0,245.2355,111608.2,111429.7,7227.8,16:0,273.2667,107589.3,102453.1,8334.4,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-16:0,0.569250297874955,0.580203173264798,0.0622427451638807,0.507007552711075,0.517960428100917,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 32:2,-0.68ppm,582.5088,DAG 16:1-16:1,0,32,2,0,52732.5,56179,20987.2,0,0,0,0,0,0,0,0, 16:1,271.2509,21545.6,29604.6,1893.5,16:1,271.2509,21545.6,29604.6,1893.5,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:1-16:1|DAG 16:0-16:2|DAG 14:0-18:2,0.221938411538398,0.293851423502203,0.049041947909755,0.172896463628643,0.244809475592448,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 32:1,-0.19ppm,584.5247,DAG 16:0-16:1,0,32,1,0,731665.7,682305.1,29085.2,0,0,0,0,0,0,0,0, 16:0,273.2668,222296.6,255235.6,2025.0,16:1,271.2512,315144.8,358000.9,7733.9,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-16:1|DAG 14:0-18:1,3.0794049824137,3.56888383377798,0.0679649912015326,3.01143999121217,3.50091884257645,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 32:0,0.28ppm,586.5407,DAG 16:0-16:0,0,32,0,0,965004.8,859937.4,97954.6,0,0,0,0,0,0,0,0, 16:0,273.2669,619730.2,702436.6,36908.4,16:0,273.2669,619730.2,702436.6,36908.4,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-16:0|DAG 14:0-18:0,4.06147314159067,4.49801223077633,0.228895917069494,3.83257722452117,4.26911631370684,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 34:3,-0.46ppm,608.5246,DAG 18:2-16:1,0,34,3,0,44432.9,54376.2,0,0,0,0,0,0,0,0,0, 18:2,297.2665,7767.9,8972.3,0,16:1,271.2506,9394.4,8672.0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-16:1|DAG 14:0-20:3|DAG 16:0-18:3,0.187007391002598,0.284421648207346,0,0.187007391002598,0.284421648207346,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 34:2,0.11ppm,610.5406,DAG 18:1-16:1,0,34,2,0,533088.9,497183.9,17415.2,0,0,0,0,0,0,0,0, 18:1,299.2827,63008.1,79520.5,3271.4,16:1,271.2510,72321.7,97509.6,2114.3,0,0,0,0,0,0,0,0,0,PREC,DAG 16:1-18:1,DAG 18:1-16:1|DAG 18:0-16:2|DAG 18:2-16:0,2.24364298439771,2.60058379033762,0.0406950584755453,2.20294792592216,2.55988873186207,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 34:1,0.20ppm,612.5563,DAG 18:0-16:1,0,34,1,0,2325023.3,2323039.3,56969.8,0,0,0,0,0,0,0,0, 18:0,301.2982,55864.1,76638.3,0,16:1,271.2508,41092.1,62284.7,0,0,0,0,0,0,0,0,0,0,PREC,DAG 16:0-18:1,DAG 18:0-16:1|DAG 16:0-18:1,9.78546395471038,12.1509532949423,0.133124474157065,9.65233948055331,12.0178288207852,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 34:0,0.57ppm,614.5721,DAG 16:0-18:0,0,34,0,0,295967.8,388362,186472.6,0,0,0,0,0,0,0,0, 16:0,273.2665,-1.5,-1.5,12563.9,18:0,301.2984,93799.4,161995.9,13759.7,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-18:0,1.24565729670534,2.03137696531022,0.435740810389027,0.809916486316314,1.59563615492119,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 36:5,1.01ppm,632.5255,DAG 20:4-16:1,0,36,5,0,33411.1,91933.5,0,0,0,0,0,0,0,0,0, 20:4,321.2674,3572.9,15987.1,0,16:1,271.2514,2792.2,8329.6,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 20:4-16:1|DAG 16:0-20:5|DAG 14:0-22:5,0.14061928529371,0.480869895201762,0,0.14061928529371,0.480869895201762,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 36:4,-0.40ppm,634.5402,DAG 20:3-16:1,0,36,4,0,345300.5,407917.9,30654.3,0,0,0,0,0,0,0,0, 20:3,323.2819,1922.2,6412.4,0,16:1,271.2505,1460.2,3241.0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 20:3-16:1|DAG 18:1-18:3|DAG 16:0-20:4|DAG 18:2-18:2,1.45328676761797,2.13366659404812,0.0716315937242701,1.3816551738937,2.06203500032385,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 36:3,0.25ppm,636.5563,DAG 16:0-20:3,0,36,3,0,238191.7,256272.5,20258.8,0,0,0,0,0,0,0,0, 16:0,273.2667,22330.8,38778.7,0,20:3,323.2825,45834.6,76615.1,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-20:3|DAG 18:0-18:3|DAG 18:2-18:1,1.00249158563752,1.34046599137522,0.0473398554506625,0.955151730186862,1.29312613592456,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 36:2,0.10ppm,638.5719,DAG 20:1-16:1,0,36,2,0,776535.3,674426.9,34460.8,0,0,0,0,0,0,0,0, 20:1,327.3139,2422.5,3154.0,0,16:1,271.2516,1586.9,2343.2,0,0,0,0,0,0,0,0,0,0,PREC,DAG 18:1-18:1,DAG 20:1-16:1|DAG 18:1-18:1|DAG 20:2-16:0|DAG 18:0-18:2,3.26825033869992,3.52767590404205,0.0805264522436764,3.18772388645625,3.44714945179837,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 36:1,0.06ppm,640.5875,DAG 18:0-18:1,0,36,1,0,936781.1,1026955.3,187327.3,0,0,0,0,0,0,0,0, 18:0,301.2981,321902.1,479754.6,4977.2,18:1,299.2819,262133.7,406717.7,916.4,0,0,0,0,0,0,0,0,0,PREC,DAG 18:0-18:1,DAG 18:0-18:1|DAG 16:0-20:1,3.94268637544576,5.37162065501579,0.437738035024922,3.50494834042084,4.93388261999087,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 36:0,1.95ppm,642.6044,DAG 18:0-18:0,0,36,0,0,0,112.8,36450.5,0,0,0,0,0,0,0,0, 18:0,301.2985,4480.3,-1.6,33625.5,18:0,301.2985,4480.3,-1.6,33625.5,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-18:0,0,0.000590014784368688,0.0851758939870266,0,0,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 38:6,-1.10ppm,658.5398,DAG 22:5-16:1,0,38,6,0,190228.6,192350,0,0,0,0,0,0,0,0,0, 22:5,347.2812,5889.3,6728.1,0,16:1,271.2500,7573.2,10962.8,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 22:5-16:1|DAG 18:2-20:4|DAG 20:5-18:1|DAG 22:6-16:0,0.80062643176738,1.00611120366416,0,0.80062643176738,1.00611120366416,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 38:5,0.32ppm,660.5564,DAG 22:4-16:1,0,38,5,0,581121.1,621180.7,0,0,0,0,0,0,0,0,0, 22:4,349.2982,4792.6,7672.4,0,16:1,271.2517,1782.0,1495.3,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 22:4-16:1|DAG 18:2-20:3|DAG 18:1-20:4|DAG 18:0-20:5|DAG 22:5-16:0,2.44579896355088,3.24916486493343,0,2.44579896355088,3.24916486493343,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 38:4,-0.07ppm,662.5718,DAG 18:1-20:3,0,38,4,0,2252600,2165778.9,0,0,0,0,0,0,0,0,0, 18:1,299.2840,17784.6,28394.3,1924.8,20:3,323.2821,34054.5,47483.7,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-20:3|DAG 18:0-20:4|DAG 16:0-22:4,9.48065170115956,11.328382718739,0,9.48065170115956,11.328382718739,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 38:3,0.48ppm,664.5878,DAG 18:0-20:3,0,38,3,0,429069.7,284036.9,0,0,0,0,0,0,0,0,0, 18:0,301.2980,73281.2,55470.4,0,20:3,323.2825,192871.2,185192.6,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-20:3|DAG 20:2-18:1|DAG 18:2-20:1|DAG 16:0-22:3,1.80585118583904,1.48569122611924,0,1.80585118583904,1.48569122611924,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 38:2,-0.21ppm,666.603,DAG 20:1-18:1,0,38,2,0,56781.2,31072.9,0,0,0,0,0,0,0,0,0, 20:1,327.3131,9679.3,7487.7,0,18:1,299.2820,7282.6,7311.9,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 20:1-18:1|DAG 18:0-20:2,0.238978416218539,0.16253076589725,0,0.238978416218539,0.16253076589725,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 38:1,0.47ppm,668.6191,DAG 18:0-20:1,0,38,1,0,101490.1,82113.4,0,0,0,0,0,0,0,0,0, 18:0,301.2982,2012.7,2332.3,0,20:1,327.3137,73.0,1557.0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-20:1,0.427147424849442,0.4295046098828,0,0.427147424849442,0.4295046098828,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 40:7,-2.76ppm,684.5543,DAG 22:6-18:1,0,40,7,0,1151.5,0,0,0,0,0,0,0,0,0,0, 22:6,345.2646,29257.9,38370.9,0,18:1,299.2807,2155.8,2473.8,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 22:6-18:1,0.00484638659055546,0,0,0.00484638659055546,0,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 40:6,-0.81ppm,686.5712,DAG 22:5-18:1,0,40,6,0,187744.1,200432.4,0,0,0,0,0,0,0,0,0, 22:5,347.2816,21792.5,29211.3,0,18:1,299.2812,9235.8,14237.8,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 22:5-18:1|DAG 22:6-18:0,0.790169768732873,1.04838722753988,0,0.790169768732873,1.04838722753988,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
