NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FA1INTENS_01,FA1INTENS_02,FA1INTENS_03,FA1INTENS_04,FA1INTENS_05,FA2INTENS_01,FA2INTENS_02,FA2INTENS_03,FA2INTENS_04,FA2INTENS_05,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,FAOINTENS_01,FAOINTENS_02,FAOINTENS_03,FAOINTENS_04,FAOINTENS_05,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL,PMOL_SAMPLE_01,PMOL_SAMPLE_02,PMOL_SAMPLE_03,PMOL_SAMPLE_04,PMOL_BLNK_05,SUBT_PMOL_SAMPLE_01,SUBT_PMOL_SAMPLE_02,SUBT_PMOL_SAMPLE_03,SUBT_PMOL_SAMPLE_04,LOQ_SUBT_PMOL_SAMPLE_01,LOQ_SUBT_PMOL_SAMPLE_02,LOQ_SUBT_PMOL_SAMPLE_03,LOQ_SUBT_PMOL_SAMPLE_04,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_01,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_02,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_03,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_04,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_01,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_02,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_03,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_04,CLASS_PMOL_SUBT_PMOL_SAMPLE_01,CLASS_PMOL_SUBT_PMOL_SAMPLE_02,CLASS_PMOL_SUBT_PMOL_SAMPLE_03,CLASS_PMOL_SUBT_PMOL_SAMPLE_04,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_01,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_02,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_03,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_04
CE 16:0,0.60ppm,642.6187,0,POS,16,0,0,926042.2,1378130.4,7517812.6,7137356.5,0,369.3515,523297.7,573612.1,2745451.9,2268679.1,8764.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 16:0,0,8.4119258959451,14.1604786652022,104.964876798861,217.497208666218,0,8.4119258959451,14.1604786652022,104.964876798861,217.497208666218,1,1,1,1,0.118652072075843,0.0943391886122023,0.801193558272596,0.850368574088357,0.118668094252134,0.094354405495187,0.801348921677822,0.850529035909198,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 18:2,0.03ppm,666.6184,0,POS,18,2,0,29181292.6,28196885.2,171044279.8,176900473.6,0,369.3518,11045652,12702911.8,71012793.4,53741243.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 18:2,0,265.075253480987,289.726858430635,2388.14701983352,5390.70161617007,0,265.075253480987,289.726858430635,2388.14701983352,5390.70161617007,1,1,1,1,3.73894497771426,1.93020288294882,18.2286500670601,21.0765153023794,3.73944986595202,1.93051422409812,18.2321848747453,21.0804923731761,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 18:1,1.44ppm,668.635,0,POS,18,1,0,7539501.4,7245368.6,42886859.7,41274443.3,3514,369.3516,3330627.3,3421063.6,17602673.1,13684068.6,28931.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 18:1,0,68.4868649281581,74.4471549875292,598.793051146358,1257.75925680636,0.014142580690419,68.4727223474677,74.4330124068388,598.778908565668,1257.74511422567,1,1,1,1,0.965822867164965,0.495883660605262,4.57046031970872,4.9175202105332,0.965953287004866,0.495963646491811,4.57134660027275,4.91844813081513,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 20:5,-0.48ppm,688.6024,0,POS,20,5,0,143934.1,92528.6,1920469.4,2239888.9,0,369.3518,139697.2,160706.7,565992.4,739290.9,22707.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 20:5,0,1.30745983617113,0.950744041507991,26.8138945052957,68.2563051842016,0,0,0,26.8138945052957,68.2563051842016,0,0,1,1,0,0,0.204669601918467,0.266867870479685,0,0,0.204709290413179,0.266918227590385,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 20:4,0.07ppm,690.6184,0,POS,20,4,0,49950209.3,44728519.3,326136514.2,326471008.7,0,369.3514,22696441.8,19562541,142019981.1,105196259.6,2141.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 20:4,0,453.734677662149,459.591663658049,4553.56908372696,9948.57593321764,0,453.734677662149,459.591663658049,4553.56908372696,9948.57593321764,1,1,1,1,6.40002781090002,3.06186716335931,34.7572476460133,38.8968501362383,6.40089203831774,3.0623610416195,34.7639875957979,38.9041898470273,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 20:3,5.15ppm,692.6376,0,POS,20,3,0,0,0,0,28000.9,0,369.3518,-1.6,6535.5,-1.6,95963.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 20:3,0,0,0,0,0.853273560055729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 22:6,0.18ppm,714.6185,0,POS,22,6,0,5427136.3,5324580,39554548.2,44247367.2,0,369.3521,2375990,2544949.6,17164620.6,17565605.7,3359.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 22:6,0,49.298691120981,54.7107889726271,552.266796148604,1348.35339342082,0,49.298691120981,54.7107889726271,552.266796148604,1348.35339342082,1,1,1,1,0.695368923179768,0.364491311490378,4.21543484845884,5.27177962219316,0.695462822285615,0.364550103830206,4.21625228427793,5.27277439008914,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 22:5,3.28ppm,716.6364,0,POS,22,5,0,0,0,420598.9,343654.9,0,369.3516,-1.6,-1.6,-1.6,-1.6,14168.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 22:5,0,0,0,5.872467706928,10.4722219626368,0,0,0,5.872467706928,10.4722219626368,0,0,1,1,0,0,0.0448243587897549,0.040944196537118,0,0,0.0448330509028488,0.0409519225756023,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
CE 22:4,0.70ppm,718.6502,0,POS,22,4,0,28191.2,31258.3,2432370.9,2622395.1,0,369.3519,13192.8,30514.2,187200.4,155473.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 22:4,0,0.256081510451432,0.321183314917434,33.9611434112676,79.9124457731609,0,0,0,33.9611434112676,79.9124457731609,0,0,1,1,0,0,0.259224324959858,0.312440941107999,0,0,0.259274592430717,0.312499897710869,844.99327050753,892.622802133353,8386.98976417205,18632.8152824421,11.9188166510349,5.94678420701597,64.0176254884697,72.850408794433
HexCer 34:2;2,1.01ppm,698.5573,HexCer 18:1/16:1,POS,34,2,2,10587.5,0,0,0,0,264.2683,26959.2,25141.1,49299.8,48012.7,3983.3,282.2786,3594.1,0,3434,3776.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/16:1,0.0304107120984409,0,0,0,0,0.0304107120984409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.57126656386582,2.08062962931606,0.568783541183388,0.586269951182241,0.0221630618115691,0.0138614601718608,0.00434150663674719,0.00229219283077231
HexCer 34:1;2,-0.52ppm,700.5718,HexCer 18:1/16:0,POS,34,1,2,0,23531,150919.5,191824.4,76299.7,264.2689,105797.3,105436.9,320310,379012.8,4975.7,282.2793,10175.2,10455.1,30279.6,36940.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/16:0,0,0.0982915605966322,0.394579897454484,0.667047417213532,0.0807774660312904,0,0.0175140945653418,0.313802431423193,0.586269951182241,0,1,1,1,0,0,0.00239524395487376,0.00229219283077231,0,0,0.00239570842847484,0.00229262536020314,1.57126656386582,2.08062962931606,0.568783541183388,0.586269951182241,0.0221630618115691,0.0138614601718608,0.00434150663674719,0.00229219283077231
HexCer 36:1;2,-0.27ppm,728.6033,HexCer 18:1/18:0,POS,36,1,2,0,0,48610.7,15942.8,68934.6,264.2688,79499.4,58878.4,347037.7,251018,2440.8,282.2792,4410.2,4660.1,33866.1,25369.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/18:0,0,0,0.127092953668616,0.0554392640516634,0.0729801337342164,0,0,0.0541128199343994,0,0,0,1,0,0,0,0,0,0,0,0,0,1.57126656386582,2.08062962931606,0.568783541183388,0.586269951182241,0.0221630618115691,0.0138614601718608,0.00434150663674719,0.00229219283077231
HexCer 40:1;2,0.04ppm,784.6661,HexCer 18:1/22:0,POS,40,1,2,95750.9,23736.5,42609.5,0,13759.9,264.2684,278629.4,227747.2,174132.7,235377.8,5297.3,282.2815,0,18218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/22:0,0.275027443028723,0.0991499565722647,0.111402781884295,0,0.0145674210363075,0.260460021992415,0.0845825355359572,0.0968353608479872,0,1,1,1,0,0.00367384611854662,0,0,0,0.00367434221616337,0,0,0,1.57126656386582,2.08062962931606,0.568783541183388,0.586269951182241,0.0221630618115691,0.0138614601718608,0.00434150663674719,0.00229219283077231
HexCer 42:1;2,0.23ppm,812.6976,HexCer 18:1/24:0,POS,42,1,2,447153.1,474611.7,31107.6,0,3751.8,264.2686,929052.1,667183.2,157048.5,138790,0,282.2803,58522.2,75857.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/24:0,1.28436780996697,1.98250497940677,0.0813309984333045,0,0.00397198019200856,1.28039582977497,1.97853299921476,0.0773590182412959,0,1,1,1,0,0.0180602658843322,0.013181277427229,0,0,0.0180627046513829,0.0131834035633465,0,0,1.57126656386582,2.08062962931606,0.568783541183388,0.586269951182241,0.0221630618115691,0.0138614601718608,0.00434150663674719,0.00229219283077231
HexCer 44:0;2,-1.87ppm,842.7428,HexCer 18:1/26:0,POS,44,0,2,0,0,11518.9,0,3251.5,264.2692,-1.8,-1.8,22698.8,0,3805.5,282.2805,0,0,2222.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/26:0,0,0,0.030116230048393,0,0.00344231931188118,0,0,0.0266739107365119,0,0,0,1,0,0,0,0,0,0,0,0,0,1.57126656386582,2.08062962931606,0.568783541183388,0.586269951182241,0.0221630618115691,0.0138614601718608,0.00434150663674719,0.00229219283077231
PCO- 32:1,0.59ppm,718.5749,0,POS,32,1,0,3037979.5,2314926.2,155821.4,347686.7,0,184.0735,4246135.6,3948316.5,1707405.2,1647545.1,751503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,3.04005838312413,11.0705281357834,0.137299190063653,0.344605149433402,0,3.04005838312413,11.0705281357834,0.137299190063653,0.344605149433402,1,1,1,1,0.0428806947245092,0.0737534843652444,0.00104800034058857,0.00134733402485594,0.0428864851168585,0.0737653807802742,0.00104820356351755,0.00134758826246243,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 32:0,0.56ppm,720.5906,0,POS,32,0,0,10363626.4,8687306.7,389949.2,705340.5,0,184.0735,17143627.9,15533285.5,1633779.6,1882299.7,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,10.3707182082323,41.5447685747087,0.343596639010877,0.699089060363627,0,10.3707182082323,41.5447685747087,0.343596639010877,0.699089060363627,1,1,1,1,0.146281270132752,0.276777349910564,0.00262266219153621,0.00273329194001065,0.146301023216345,0.276821994014551,0.00262317076493227,0.00273380770342777,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 34:3,-3.32ppm,742.572,0,POS,34,3,0,1418416.6,818087.1,137116,325553.7,57542.5,184.0734,678837.6,555803.3,914011.5,894720.9,9974.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,1.41938721956235,3.91228725048404,0.120817267363583,0.322668314425306,0.028910709117256,1.3904765104451,3.88337654136678,0.0919065582463272,0.29375760530805,1,1,1,1,0.0196129781904792,0.0258716248687609,0,0.00114853076729263,0.0196156266279542,0.0258757979541356,0,0.00114874749136244,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 34:2,0.07ppm,744.5902,0,POS,34,2,0,2657802,2191881.6,899062.5,1329901.6,0,184.0735,3760352.6,3957129.7,2672571,3031966.8,10997.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,2.65962072844273,10.4820995689219,0.792192555493681,1.3181146693265,0,2.65962072844273,10.4820995689219,0.792192555493681,1.3181146693265,1,1,1,1,0.0375145376063894,0.0698332868305118,0.00604678052058582,0.00515355253850766,0.0375196033799954,0.0698445509188485,0.00604795308170121,0.00515452499733238,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 34:1,-0.09ppm,746.6057,0,POS,34,1,0,13791646,11311064.7,3172629.2,4079702.2,0,184.0735,18206445.6,17789784.5,5068936.9,5687590.1,5534.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,13.8010835949948,54.0922038927274,2.79550446557594,4.04354376015757,0,13.8010835949948,54.0922038927274,2.79550446557594,4.04354376015757,1,1,1,1,0.194667331321524,0.360370206836709,0.0213379964636516,0.0158094099812838,0.194693618214336,0.360428334443585,0.021342134220074,0.0158123931662101,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 34:0,0.75ppm,748.622,0,POS,34,0,0,946474.6,846802.4,13138.1,0,0,184.0735,3729399.5,7963179.5,-1.7,-1.7,2583.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.94712227062232,4.04961065050321,0.0115763976512551,0,0,0.94712227062232,4.04961065050321,0,0,1,1,0,0,0.0133593687472552,0.0269791009185742,0,0,0.013361172728909,0.0269834526395053,0,0,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 36:5,1.47ppm,766.5756,0,POS,36,5,0,2494752.2,1866947.5,3284401.2,4002185.5,377139.1,184.0735,2131952.9,1469556.1,3025973.2,2897751.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,2.49645935379991,8.92818735507876,2.89399032869741,3.96671409141533,0.189483578517508,2.3069757752824,8.73870377656125,2.7045067501799,3.77723051289782,1,1,1,1,0.0325404026797216,0.0582185280098656,0.0206434138030866,0.0147681809111643,0.0325447967712803,0.0582279186410688,0.0206474168695501,0.0147709676195067,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 36:4,-0.56ppm,768.5897,0,POS,36,4,0,7156230.9,5562864,5005057.5,6194026.9,0,184.0735,6796588.4,6378621.2,5419098.8,6074400.3,5294.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,7.16112789408782,26.6029398377956,4.41011530490685,6.13912918000318,0,7.16112789408782,26.6029398377956,4.41011530490685,6.13912918000318,1,1,1,1,0.10100929008935,0.177232692364007,0.0336622695256581,0.0240027104667591,0.101022929873507,0.177261279944423,0.0336687971428201,0.0240072397011923,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 36:3,-1.24ppm,770.6049,0,POS,36,3,0,166506.1,268654.6,44442,64632.7,0,184.0734,1230573.7,1070429.4,1402533.8,1947273.5,2298.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.166620039781804,1.2847702480138,0.0391592592853669,0.0640598597581795,0,0.166620039781804,1.2847702480138,0.0391592592853669,0.0640598597581795,1,1,1,1,0.00235021245004076,0.00855932808603185,0,0,0.00235052981085493,0.00856070870309915,0,0,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 36:2,0.03ppm,772.6215,0,POS,36,2,0,1472536.3,1200809.8,683039.8,842345.3,44874,184.0735,9707180.4,7499653.6,7125330.3,8660770.8,32600.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,1.47354395356176,5.7425583055842,0.601848085829286,0.834879585503339,0.0225457559356605,1.4509981976261,5.72001254964854,0.579302329893626,0.812333829567679,1,1,1,1,0.0204666499510702,0.0381075637020321,0.00442179621562816,0.00317605529086726,0.0204694136640663,0.0381137104406909,0.00442265366800053,0.00317665460230773,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 38:6,-0.17ppm,792.59,0,POS,38,6,0,996466.7,1391078.6,2248127.2,2832598,0,184.0736,3032079.8,2782282.3,3357607.3,3459829.3,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.997148580113539,6.65246899896257,1.98089635775361,2.80749265667843,0,0.997148580113539,6.65246899896257,1.98089635775361,2.80749265667843,1,1,1,1,0.0140650008882019,0.0443197255169197,0.0151201187467603,0.0109767088132473,0.0140669001548546,0.0443268742754265,0.0151230507637637,0.0109787800829728,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 38:5,-0.48ppm,794.6054,0,POS,38,5,0,7981583.8,6243706.6,5888845.4,7228764.4,0,184.0735,8753634.6,7471356.6,7685566,8618696.7,4849.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,7.98704558137992,29.8588912194595,5.18884892466676,7.16469579158724,0,7.98704558137992,29.8588912194595,5.18884892466676,7.16469579158724,1,1,1,1,0.112659041427333,0.198924318669111,0.0396063184188657,0.0280124613158551,0.112674254335047,0.198956405102379,0.0396139986759452,0.028017747177405,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 38:4,-3.28ppm,796.6189,0,POS,38,4,0,1893587.2,0,1736808.4,1990969.9,15650.9,184.0735,7239270.5,6404480.6,9706886.8,10056852.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,1.89488297782673,0,1.53035710509435,1.97332391462459,0.00786338128032778,1.8870195965464,0,1.52249372381402,1.96546053334426,1,0,1,1,0.026616828054308,0,0.0116211460560061,0.00768453940819012,0.0266204222562797,0,0.0116233995699108,0.00768598945611445,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 38:3,-2.98ppm,798.6347,0,POS,38,3,0,14740.5,0,0,12899.6,0,184.0735,2531366.4,1758595.2,-1.7,220300.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.0147505868938356,0,0,0.012785270721115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 38:2,0.32ppm,800.653,0,POS,38,2,0,9209.6,3963.8,31891.3,80216.6,0,184.0736,7770723,6114890.3,7018258.2,7906072.3,4469.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.00921590211034012,0.0189558351469772,0.0281004384511818,0.0795056395025735,0,0,0.0189558351469772,0.0281004384511818,0.0795056395025735,0,1,1,1,0,0,0,0,0,0,0,0,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 38:0,2.72ppm,804.6863,0,POS,38,0,0,0,0,145487.4,112489.5,0,184.0734,699457.4,798700.3,4085515.4,4375087.1,12047.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0,0,0.128193574082037,0.111492504479431,0,0,0,0.128193574082037,0.111492504479431,0,0,1,1,0,0,0,0,0,0,0,0,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 40:9,-2.00ppm,814.5729,0,POS,40,9,0,0,0,141128.5,129526.5,0,184.0735,89662826.5,68710596.4,37135150.2,46351837.8,4639.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0,0,0.124352808695713,0.128378505384547,0,0,0,0.124352808695713,0.128378505384547,0,0,1,1,0,0,0,0,0,0,0,0,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 40:8,-1.32ppm,816.5891,0,POS,40,8,0,310825.4,163539.9,1238964.9,1561390,0,184.0735,19218655.5,12496871,-1.8,-1.8,6406.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.311038097181996,0.782086731003869,1.09169136772802,1.54755138541054,0,0.311038097181996,0.782086731003869,1.09169136772802,1.54755138541054,1,1,1,1,0.00438726103649595,0.00521037666675665,0.00833284540619763,0.00605060208823004,0.0043878534700585,0.0052112170989589,0.00833446126946083,0.00605174381742589,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 40:7,0.19ppm,818.606,0,POS,40,7,0,1023962.7,936502.9,1604782,2148259.5,0,184.0736,-1.8,-1.8,3048667.5,3461585.9,955.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,1.02466339556979,4.47857979390132,1.41402444612055,2.12921945538678,0,1.02466339556979,4.47857979390132,1.41402444612055,2.12921945538678,1,1,1,1,0.0144531034353537,0.0298369563544428,0.010793203517427,0.0083248025264412,0.0144550551094134,0.0298417690466033,0.0107952964808994,0.00832637338996115,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 40:6,-0.45ppm,820.6211,0,POS,40,6,0,504894.8,335047.9,901540.1,934191.2,10265.8,184.0735,3220387.9,2613397.7,4152245.9,3457841.3,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.505240298473305,1.60227881294235,0.79437564763187,0.925911454408147,0.00515778003485991,0.500082518438445,1.59712103290749,0.78921786759701,0.920753674373287,1,1,1,1,0.00705377433843418,0.0106402548898459,0.00602407482270509,0.0035999541969526,0.00705472684447974,0.0106419711597859,0.0060252429808463,0.00360063349675623,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 40:5,0.81ppm,822.6378,0,POS,40,5,0,332637.9,565113.1,460495,809894.2,3810.6,184.0735,3086457.2,2513558.3,2655556,3106878.1,5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.332865523430888,2.70250536429619,0.405756786477094,0.802716099914795,0.00191453531150394,0.330950988119384,2.70059082898468,0.40384225116559,0.800801564603291,1,1,1,1,0.00466813675984015,0.0179917327375411,0.0030825150284527,0.00313096654800976,0.00466876712144117,0.0179946347986653,0.00308311277418659,0.00313155735134915,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 40:4,-0.62ppm,824.6523,0,POS,40,4,0,333673.3,360587.3,746910.1,704227,0,184.0734,3982726,3207995.5,4015575.8,3572819.3,379255.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.333901631952978,1.72441430316706,0.658126237990174,0.697985429324838,0,0.333901631952978,1.72441430316706,0.658126237990174,0.697985429324838,1,1,1,1,0.00470975624260123,0.0114883013518339,0.00502345659318324,0.00272897697358634,0.00471039222428692,0.0114901544114153,0.00502443071649497,0.00272949192278315,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
PCO- 40:1,5.57ppm,830.7043,0,POS,40,1,0,0,0,8316.7,0,0,184.0734,6339424.8,5037910.9,6403726.3,6693803,7909.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0,0,0.00732810880920325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666651991942,215.282122519564,25.6201241681652,36.134224638837,0.79929563807566,1.43424111863654,0.19555759099315,0.141277257167341
