NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FA1INTENS_01,FA1INTENS_02,FA1INTENS_03,FA1INTENS_04,FA1INTENS_05,FA2INTENS_01,FA2INTENS_02,FA2INTENS_03,FA2INTENS_04,FA2INTENS_05,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,FAOINTENS_01,FAOINTENS_02,FAOINTENS_03,FAOINTENS_04,FAOINTENS_05,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL
LPA 18:2,1.7,433.2368,LPA 18:2,NEG,18,2,0,117437.9,150755.2,549284,644337.2,2270.4,0,391798.1,278694.3,550581,488061.8,0,0,0,0,0,0,0,9227.3,4422.3,16097.2,12872.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPA 18:2,LPA 18:2
LPA 18:1,1.6,435.2524,LPA 18:1,NEG,18,1,0,314948.3,134947.7,807495.4,874263.5,129410.6,0,400630.2,256858,370369.8,319784.4,0,0,0,0,0,0,0,18298.6,13953.9,19971.5,14852.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPA 18:1,LPA 18:1
LPA 18:0,1.2,437.2679,LPA 18:0,NEG,18,0,0,505937.1,477053.9,619670.3,555202.3,714.1,0,1417370.9,675269.3,609515.4,427429.4,0,0,0,0,0,0,0,138115.9,106717,38667.7,45334.2,33336.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPA 18:0,LPA 18:0
LPA 20:4,1.4,457.2367,LPA 20:4,NEG,20,4,0,48034.8,61555.5,315312,324870,0,0,200147.2,132214.3,374220.7,280393,2124.5,0,0,0,0,0,0,0,2481.8,3301.2,2408.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPA 20:4,LPA 20:4
LPEO- 14:0,-2.7,410.2666,LPEO- 14:0,NEG,14,0,0,0,458,0,420.5,0,196.0374,810872.8,566372.8,457665.2,299205.7,553096.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPEO- 14:0,LPEO- 14:0
LPEO- 16:1,1.8,436.2841,LPEO- 16:1,NEG,16,1,0,16506.8,15772.5,10892.1,32764.5,1158.8,196.0373,19830.6,15679.4,5653.4,5629.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPEO- 16:1,LPEO- 16:1
LPEO- 18:2,2,462.2999,LPEO- 18:2,NEG,18,2,0,6737.2,9291.3,0,1060.6,0,196.0374,9935.6,4388.9,2456.3,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPEO- 18:2,LPEO- 18:2
LPEO- 18:1,1.6,464.3154,LPEO- 18:1,NEG,18,1,0,17194.2,30931.9,2725.3,7057.5,532.1,196.0373,15953.4,8651,2594.9,3563.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPEO- 18:1,LPEO- 18:1
LPEO- 18:0,1,466.3307,LPEO- 18:0,NEG,18,0,0,341.5,-1.3,0,0,0,196.0366,2564.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPEO- 18:0,LPEO- 18:0
LPEO- 22:6,1.9,510.3,LPEO- 22:6,NEG,22,6,0,0,0,0,638.8,0,196.0376,-1.4,-1.4,-1.4,-1.4,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPEO- 22:6,LPEO- 22:6
LPEO- 22:4,-0.9,514.3298,LPEO- 22:4,NEG,22,4,0,1050.3,0,0,0,0,196.0371,5371.8,3409.6,0,2889.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPEO- 22:4,LPEO- 22:4
LPE 16:1,1.7,450.2634,LPE 16:1,NEG,16,1,0,12922.9,9077.7,8418.2,16776.3,473.2,196.0373,2895.9,2157.8,1932.5,0,0,0,0,0,0,0,0,55657.9,33286.5,15729.1,23926.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 16:1,LPE 16:1
LPE 16:0,1.9,452.2791,LPE 16:0,NEG,16,0,0,183535.9,950948.7,1008820.1,1334616.3,1280.6,196.0374,136551.9,92130.6,81281.3,88462.3,0,0,0,0,0,0,0,1631541.5,1146465.5,851511.2,944805.7,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 16:0,LPE 16:0
LPE 18:2,1.8,476.2791,LPE 18:2,NEG,18,2,0,146408.3,330728.9,553979.9,1173877.2,0,196.0374,31701.2,28673.9,29742,47182.5,6607.8,0,0,0,0,0,0,463404.3,456262.3,504222.7,856071,2348.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 18:2,LPE 18:2
LPE 18:1,1.8,478.2948,LPE 18:1,NEG,18,1,0,446516.7,710244,452334.8,714135.4,0,196.0377,71009.3,53814.7,35705.6,40191.2,1665.1,0,0,0,0,0,0,1392985.5,965928.3,298267.3,489309,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 18:1,LPE 18:1
LPE 18:0,1.9,480.3105,LPE 18:0,NEG,18,0,0,1424135.3,1375799.8,1285741.1,1916703.4,0,196.0375,165970.1,138950.4,63059.2,83405.8,0,0,0,0,0,0,0,1988025.5,1459451.6,792938.4,895794.7,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 18:0,LPE 18:0
LPE 20:4,1.9,500.2792,LPE 20:4,NEG,20,4,0,1218403.7,2159987.1,2375520.5,3167531.4,0,196.0374,154595.6,96193.8,101785.9,116578.4,0,0,0,0,0,0,0,2232474.3,1686693.1,1226861.8,1246099.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 20:4,LPE 20:4
LPE 22:6,2.4,524.2795,LPE 22:6,NEG,22,6,0,750178.1,1353775,1816797.5,2131623.5,1444.7,196.0374,84880.7,90246.4,91099.4,85115,3176.3,0,0,0,0,0,0,660593.2,505464.9,429717.5,389229.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 22:6,LPE 22:6
LPE 22:5,2,526.295,LPE 22:5,NEG,22,5,0,202158.1,361428.2,83772.9,97913.9,0,196.0374,20648.2,15023.5,3220.4,2984.2,2339.4,0,0,0,0,0,0,374450.1,268959.4,55210.3,47786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 22:5,LPE 22:5
LPE 22:4,1.6,528.3104,LPE 22:4,NEG,22,4,0,599397.5,880909.5,125906.3,206376,0,196.0373,67126.1,43815.6,2884.8,2682.1,3009,0,0,0,0,0,0,1144097.6,848266.1,19994.7,21836.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPE 22:4,LPE 22:4
LPGO- 14:0,3.5,441.2638,LPGO- 14:0,NEG,14,0,0,5410.3,4729.9,418.6,505.6,0,152.9949,14861.8,20095.1,-1.3,30,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 14:0,LPGO- 14:0
LPGO- 16:1,1.5,467.2786,LPGO- 16:1,NEG,16,1,0,3692.6,277.4,513.2,0,330.9,152.9949,105881.7,43636.3,60979.6,55624.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 16:1,LPGO- 16:1
LPGO- 16:0,4.8,469.2958,LPGO- 16:0,NEG,16,0,0,737.2,404.4,0,2324.5,351.2,152.9949,36964.5,22724.3,21263.5,18337.7,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 16:0,LPGO- 16:0
LPGO- 18:2,1.9,493.2945,LPGO- 18:2,NEG,18,2,0,19241.5,5475.5,1883,630,1259.5,152.9949,38835.7,15167.9,29902.9,30101.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 18:2,LPGO- 18:2
LPGO- 18:1,4.6,495.3115,LPGO- 18:1,NEG,18,1,0,2165,0,0,0,0,152.9949,1691342.7,1038590.4,734524.9,546712.1,939324.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 18:1,LPGO- 18:1
LPGO- 18:0,-0.7,497.3245,LPGO- 18:0,NEG,18,0,0,108.2,0,0,659.7,0,152.9949,-1.4,3509.3,-1.4,-1.4,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 18:0,LPGO- 18:0
LPGO- 20:4,2.4,517.2948,LPGO- 20:4,NEG,20,4,0,861.2,0,0,0,0,152.9949,102391.1,52067.6,47252.6,36903.8,55756.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 20:4,LPGO- 20:4
LPGO- 22:5,-2,543.3081,LPGO- 22:5,NEG,22,5,0,2933,633.3,0,0,0,152.9949,26979.4,5148.1,-1.3,-1.3,7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPGO- 22:5,LPGO- 22:5
LPG 14:0,1.6,455.2423,LPG 14:0,NEG,14,0,0,21511.5,-1.3,-1.3,-1.3,-1.3,152.9949,39691.9,29483.5,36156.4,26226.6,0,0,0,0,0,0,0,10980.2,12417.2,40087.6,29878.8,4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 14:0,LPG 14:0
LPG 16:1,1.7,481.258,LPG 16:1,NEG,16,1,0,18414.7,414.3,0,0,321.4,152.995,89177.7,112572.6,183676.5,136841.5,52662.5,0,0,0,0,0,0,15397.8,12490.5,115794.6,64058.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 16:1,LPG 16:1
LPG 16:0,2.2,483.2739,LPG 16:0,NEG,16,0,0,7977.6,2660.8,0,1391.6,415.1,152.9949,43907.3,39247.2,33910.3,32702.8,16211.6,0,0,0,0,0,0,182684.7,191427,597970.6,447717.2,149295.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 16:0,LPG 16:0
LPG 18:2,0.9,507.2733,LPG 18:2,NEG,18,2,0,28816.9,31889.6,9428.7,25371.4,0,152.9949,56266.4,54082.8,46458.2,32930.4,12347.1,0,0,0,0,0,0,86261.6,71978,228781.4,182779.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 18:2,LPG 18:2
LPG 18:1,-0.3,509.2883,LPG 18:1,NEG,18,1,0,22012,17427.6,460.8,4034.9,0,152.995,-1.3,-1.3,-1.3,-1.3,-1.3,0,0,0,0,0,0,113127.1,86034.2,318181.6,244256.3,12259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 18:1,LPG 18:1
LPG 18:0,3.1,511.3057,LPG 18:0,NEG,18,0,0,279.2,975.3,0,0,0,152.9949,-1.3,-1.3,-1.3,-1.3,-1.3,0,0,0,0,0,0,144176.1,137589.4,347910.4,275663,135584.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 18:0,LPG 18:0
LPG 20:4,1.9,531.2739,LPG 20:4,NEG,20,4,0,13822.6,13309.1,0,761.5,0,152.9949,-1.4,-1.4,-1.4,-1.4,-1.4,0,0,0,0,0,0,27712.9,21157.1,29793.3,25926.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 20:4,LPG 20:4
LPG 22:6,3.6,555.2748,LPG 22:6,NEG,22,6,0,2931.5,452,0,0,0,152.9949,-1.4,-1.4,-1.4,-1.4,5625.5,0,0,0,0,0,0,5002.2,2649.4,5692.5,4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 22:6,LPG 22:6
LPG 22:5,4,557.2907,LPG 22:5,NEG,22,5,0,573.5,0,0,0,0,152.9949,-1.4,-1.4,-1.4,-1.4,-1.4,0,0,0,0,0,0,2999.1,2858.3,2366.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 22:5,LPG 22:5
LPG 22:4,5.3,559.3071,LPG 22:4,NEG,22,4,0,917.4,0,582.2,0,0,152.995,-1.4,-1.4,-1.4,-1.4,1608.1,0,0,0,0,0,0,2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPG 22:4,LPG 22:4
LPIO- 14:0,-2.3,529.2771,LPIO- 14:0,NEG,14,0,0,-1.3,-1.3,0,-1.3,0,152.9949,1335361.5,1032631.9,706979.2,510605.8,808015.6,241.0117,787288.5,629611.9,430992,322580.9,481646.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPIO- 14:0,LPIO- 14:0
LPIO- 18:0,0.2,585.341,LPIO- 18:0,NEG,18,0,0,-1.4,-1.4,0,0,0,152.9949,409812.6,260476.2,186577.6,159614.3,185044.3,241.0117,1008916.2,725240.3,558956.1,422083,474165.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPIO- 18:0,LPIO- 18:0
LPI 16:0,2.2,571.2902,LPI 16:0,NEG,16,0,0,35923.8,17986.1,0,0,599.6,152.9949,-1.4,-1.4,-1.4,-1.4,30516.8,241.0118,7377.1,3612.8,0,0,0,513265.4,545053.4,679467.9,586502,62335.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPI 16:0,LPI 16:0
LPI 18:2,1,595.2895,LPI 18:2,NEG,18,2,0,4349.6,2824.6,1600.2,22231,0,152.9949,-1.4,-1.4,-1.4,-1.4,1234.2,241.0115,4322.4,3081.5,0,3088.8,0,3275,968.1,-1.4,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPI 18:2,LPI 18:2
LPI 18:1,1.6,597.3055,LPI 18:1,NEG,18,1,0,85302.7,119494.8,101873.3,80267.2,143419.6,152.9949,75471.5,42723.6,1429.5,-1.4,34404.4,241.0117,23990.7,17799.7,10566.8,9008.1,12175.2,69529.8,47436.2,17010.3,1898.4,38875.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPI 18:1,LPI 18:1
LPI 18:0,-0.8,599.3197,LPI 18:0,NEG,18,0,0,38031.2,46975,2643.4,8070.4,-1.4,152.9949,-1.4,-1.4,-1.4,-1.4,2764,241.0116,30054.7,14400.1,5981.8,5615.7,0,30336,-1.4,-1.4,-1.4,35183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPI 18:0,LPI 18:0
LPI 20:4,2,619.2901,LPI 20:4,NEG,20,4,0,139993.8,241853.1,615736.6,963208.5,0,152.995,282803.9,292168.3,795926.2,702407,16747.2,241.0116,45394.9,33186.1,60754.7,75600.6,0,96779,88816.4,200452.2,214424.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPI 20:4,LPI 20:4
LPI 22:6,-1.7,643.2878,LPI 22:6,NEG,22,6,0,11359.4,2901.1,0,734.5,0,152.9949,86395.2,88658.3,206460.7,177559.3,17230.4,241.0117,38454.5,33725.2,29746.2,24419.8,32370.4,3386.7,3881,11020.6,9084.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPI 22:6,LPI 22:6
LPI 22:5,3.6,645.3069,LPI 22:5,NEG,22,5,0,-1.5,0,728.1,0,0,152.9949,66205,59485.1,37990,28048.4,47836,241.0115,12424.9,11567.4,13499.3,10644.8,14304.8,0,0,0,4609.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,LPI 22:5,LPI 22:5
LPSO- 18:2,2.9,506.2903,LPSO- 18:2,NEG,18,1,0,101141.4,139473.5,0,0,412.4,152.9949,1448.5,2127.4,-1.3,-1.3,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0336,4367.5,2520.1,0,0,0,0,0,0,0,0,PREC,LPSO- 18:2,LPSO- 18:2
LPS 18:2,-0.5,520.2678,LPS 18:2,NEG,18,2,0,18933.9,31295,-1.3,-1.3,-1.3,0,80755.4,61156.5,5182.3,653.4,6369.5,0,0,0,0,0,0,-1.3,-1.3,1299.6,180.6,0,0,0,0,0,0,87.0318,27686.4,17531.8,0,0,0,0,0,0,0,0,PREC,LPS 18:2,LPS 18:2
LPS 18:1,0.6,522.2841,LPS 18:1,NEG,18,1,0,55152.1,71492.2,0,559.9,0,0,188682.3,84028.9,-1.4,-1.4,-1.4,0,0,0,0,0,0,9015.1,8362.2,2094.2,1771.8,0,0,0,0,0,0,87.0313,57543,40775.8,0,0,0,0,0,0,0,0,PREC,LPS 18:1,LPS 18:1
LPS 18:0,1.1,524.3,LPS 18:0,NEG,18,0,0,50029.6,81698.4,0,0,0,0,216021.9,153579,22652,16997.5,4102.8,0,0,0,0,0,0,0,0,0,0,2439.3,0,0,0,0,0,87.0287,57488.7,41870.6,0,0,0,0,0,0,0,0,PREC,LPS 18:0,LPS 18:0
LPS 20:4,0.9,544.2686,LPS 20:4,NEG,20,4,0,213918.1,354260.8,14038.6,18685.3,0,0,696230.5,539616,47493.5,42197.3,23369.3,0,0,0,0,0,0,5226.9,5089,-1.4,-1.4,0,0,0,0,0,0,87.0317,170599.8,125970.4,4258.7,4624.3,0,0,0,0,0,0,PREC,LPS 20:4,LPS 20:4
CE 14:0,1.17ppm,614.5878,0,POS,14,0,0,0,0,30586.5,9830,0,369.3517,21599.3,22815.4,89824.2,69142.2,3959.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 14:0,0
CE 16:1,-0.38ppm,640.6025,0,POS,16,1,0,2888121.7,2763237.5,10814969.4,11147078.3,7052738,369.352,707480.7,750168.5,3461463.7,3268318.8,23344.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 16:1,0
CE 16:0,0.60ppm,642.6187,0,POS,16,0,0,926042.2,1378130.4,7517812.6,7137356.5,0,369.3515,523297.7,573612.1,2745451.9,2268679.1,8764.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 16:0,0
CE 18:2,0.03ppm,666.6184,0,POS,18,2,0,29181292.6,28196885.2,171044279.8,176900473.6,0,369.3518,11045652,12702911.8,71012793.4,53741243.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 18:2,0
CE 18:1,1.44ppm,668.635,0,POS,18,1,0,7539501.4,7245368.6,42886859.7,41274443.3,3514,369.3516,3330627.3,3421063.6,17602673.1,13684068.6,28931.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 18:1,0
CE 20:5,-0.48ppm,688.6024,0,POS,20,5,0,143934.1,92528.6,1920469.4,2239888.9,0,369.3518,139697.2,160706.7,565992.4,739290.9,22707.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 20:5,0
CE 20:4,0.07ppm,690.6184,0,POS,20,4,0,49950209.3,44728519.3,326136514.2,326471008.7,0,369.3514,22696441.8,19562541,142019981.1,105196259.6,2141.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 20:4,0
CE 20:3,5.15ppm,692.6376,0,POS,20,3,0,0,0,0,28000.9,0,369.3518,-1.6,6535.5,-1.6,95963.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 20:3,0
CE 22:6,0.18ppm,714.6185,0,POS,22,6,0,5427136.3,5324580,39554548.2,44247367.2,0,369.3521,2375990,2544949.6,17164620.6,17565605.7,3359.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 22:6,0
CE 22:5,3.28ppm,716.6364,0,POS,22,5,0,0,0,420598.9,343654.9,0,369.3516,-1.6,-1.6,-1.6,-1.6,14168.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 22:5,0
CE 22:4,0.70ppm,718.6502,0,POS,22,4,0,28191.2,31258.3,2432370.9,2622395.1,0,369.3519,13192.8,30514.2,187200.4,155473.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,CE 22:4,0
HexCer 32:2;2,3.13ppm,670.5273,HexCer 18:1/14:1,POS,32,2,2,0,0,0,0,3222.2,264.2683,2546.4,0,3907.7,0,8928.8,282.2812,0,0,4094.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/14:1
HexCer 32:1;2,-1.29ppm,672.54,HexCer 18:1/14:0,POS,32,1,2,0,0,0,0,37288.2,264.2682,6415.7,7200.7,0,0,11014.3,282.2793,0,0,0,0,3071.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/14:0
HexCer 34:2;2,1.01ppm,698.5573,HexCer 18:1/16:1,POS,34,2,2,10587.5,0,0,0,0,264.2683,26959.2,25141.1,49299.8,48012.7,3983.3,282.2786,3594.1,0,3434,3776.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/16:1
HexCer 34:1;2,-0.52ppm,700.5718,HexCer 18:1/16:0,POS,34,1,2,0,23531,150919.5,191824.4,76299.7,264.2689,105797.3,105436.9,320310,379012.8,4975.7,282.2793,10175.2,10455.1,30279.6,36940.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/16:0
HexCer 34:0;2,0.67ppm,702.5883,HexCer 18:1/16:0,POS,34,0,2,0,0,0,0,17414.5,264.2686,5290.5,-1.6,-1.6,-1.6,5038.9,282.2791,0,5588.4,0,452.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/16:0|HexCer 18:0/16:0
HexCer 36:1;2,-0.27ppm,728.6033,HexCer 18:1/18:0,POS,36,1,2,0,0,48610.7,15942.8,68934.6,264.2688,79499.4,58878.4,347037.7,251018,2440.8,282.2792,4410.2,4660.1,33866.1,25369.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/18:0
HexCer 40:1;2,0.04ppm,784.6661,HexCer 18:1/22:0,POS,40,1,2,95750.9,23736.5,42609.5,0,13759.9,264.2684,278629.4,227747.2,174132.7,235377.8,5297.3,282.2815,0,18218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/22:0
HexCer 42:1;2,0.23ppm,812.6976,HexCer 18:1/24:0,POS,42,1,2,447153.1,474611.7,31107.6,0,3751.8,264.2686,929052.1,667183.2,157048.5,138790,0,282.2803,58522.2,75857.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/24:0
HexCer 44:0;2,-1.87ppm,842.7428,HexCer 18:1/26:0,POS,44,0,2,0,0,11518.9,0,3251.5,264.2692,-1.8,-1.8,22698.8,0,3805.5,282.2805,0,0,2222.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/26:0
PCO- 32:1,0.59ppm,718.5749,0,POS,32,1,0,3037979.5,2314926.2,155821.4,347686.7,0,184.0735,4246135.6,3948316.5,1707405.2,1647545.1,751503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 32:0,0.56ppm,720.5906,0,POS,32,0,0,10363626.4,8687306.7,389949.2,705340.5,0,184.0735,17143627.9,15533285.5,1633779.6,1882299.7,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 34:3,-3.32ppm,742.572,0,POS,34,3,0,1418416.6,818087.1,137116,325553.7,57542.5,184.0734,678837.6,555803.3,914011.5,894720.9,9974.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 34:2,0.07ppm,744.5902,0,POS,34,2,0,2657802,2191881.6,899062.5,1329901.6,0,184.0735,3760352.6,3957129.7,2672571,3031966.8,10997.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 34:1,-0.09ppm,746.6057,0,POS,34,1,0,13791646,11311064.7,3172629.2,4079702.2,0,184.0735,18206445.6,17789784.5,5068936.9,5687590.1,5534.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 34:0,0.75ppm,748.622,0,POS,34,0,0,946474.6,846802.4,13138.1,0,0,184.0735,3729399.5,7963179.5,-1.7,-1.7,2583.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 36:5,1.47ppm,766.5756,0,POS,36,5,0,2494752.2,1866947.5,3284401.2,4002185.5,377139.1,184.0735,2131952.9,1469556.1,3025973.2,2897751.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 36:4,-0.56ppm,768.5897,0,POS,36,4,0,7156230.9,5562864,5005057.5,6194026.9,0,184.0735,6796588.4,6378621.2,5419098.8,6074400.3,5294.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 36:3,-1.24ppm,770.6049,0,POS,36,3,0,166506.1,268654.6,44442,64632.7,0,184.0734,1230573.7,1070429.4,1402533.8,1947273.5,2298.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
PCO- 36:2,0.03ppm,772.6215,0,POS,36,2,0,1472536.3,1200809.8,683039.8,842345.3,44874,184.0735,9707180.4,7499653.6,7125330.3,8660770.8,32600.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
